FID,省级,市级,市代码,区县级,区县码,乡镇级,乡镇码,省代码
10716,江苏省,南通市,3.206E+11,如东县,3.20623E+11,如东东安科技园区,3.20623E+11,320000
10717,河南省,漯河市,4.111E+11,临颍县,4.11122E+11,窝城镇,4.11122E+11,410000
10718,新疆维吾尔自治区,乌鲁木齐市,6.501E+11,水磨沟区,6.50105E+11,振安街街道办事处,6.50105E+11,650000
10719,黑龙江省,大兴安岭地区,2.327E+11,新林区,2.32763E+11,碧洲镇,2.32703E+11,230000
10720,湖南省,张家界市,4.308E+11,永定区,4.30802E+11,天门山镇,4.30802E+11,430000
10721,河南省,濮阳市,4.109E+11,濮阳县,4.10928E+11,濮阳县梨园乡,4.10928E+11,410000
10722,河北省,衡水市,1.311E+11,阜城县,1.31128E+11,霞口镇,1.31128E+11,130000
10723,河北省,沧州市,1.309E+11,河间市,1.30984E+11,束城镇,1.30984E+11,130000
10724,吉林省,吉林市,2.202E+11,蛟河市,2.20281E+11,奶子山街道办事处,2.20281E+11,220000
10725,湖北省,十堰市,4.203E+11,郧西县,4.20322E+11,六郎乡,4.20322E+11,420000
10726,陕西省,西安市,6.101E+11,临潼区,6.10115E+11,行者街道办事处,6.10115E+11,610000
10727,内蒙古自治区,巴彦淖尔市,1.508E+11,杭锦后旗,1.50826E+11,三道桥镇,1.50826E+11,150000
10728,辽宁省,锦州市,2.107E+11,义县,2.10727E+11,瓦子峪镇,2.10727E+11,210000
10729,陕西省,渭南市,6.105E+11,富平县,6.10528E+11,到贤镇,6.10528E+11,610000
10730,陕西省,渭南市,6.105E+11,富平县,6.10528E+11,淡村镇,6.10528E+11,610000
10731,四川省,遂宁市,5.109E+11,射洪市,5.10981E+11,明星镇,5.10922E+11,510000
10732,湖南省,怀化市,4.312E+11,会同县,4.31225E+11,漠滨侗族苗族乡,4.31225E+11,430000
10733,江苏省,徐州市,3.203E+11,新沂市,3.20381E+11,墨河街道办事处,3.20381E+11,320000
10734,河北省,张家口市,1.307E+11,桥西区,1.30703E+11,明德北街街道办事处,1.30703E+11,130000
10735,福建省,福州市,3.501E+11,福清市,3.50181E+11,阳下街道,3.50181E+11,350000
10736,江西省,吉安市,3.608E+11,泰和县,3.60826E+11,上模乡,3.60826E+11,360000
10737,云南省,红河哈尼族彝族自治州,5.325E+11,弥勒市,5.32504E+11,西二镇,5.32504E+11,530000
10738,陕西省,延安市,6.106E+11,宝塔区,6.10602E+11,桥沟街道办事处,6.10602E+11,610000
10739,新疆维吾尔自治区,吐鲁番市,6.504E+11,托克逊县,6.50422E+11,库米什镇,6.50422E+11,650000
10740,四川省,绵阳市,5.107E+11,盐亭县,5.10723E+11,永泰乡,5.10723E+11,510000
10741,河南省,信阳市,4.115E+11,息县,4.11528E+11,关店乡,4.11528E+11,410000
10742,浙江省,绍兴市,3.306E+11,柯桥区,3.30603E+11,福全街道,3.30603E+11,330000
10743,江苏省,徐州市,3.203E+11,睢宁县,3.20324E+11,高作镇,3.20324E+11,320000
10744,山西省,晋中市,1.407E+11,祁县,1.40727E+11,昌源城区管理委员会,1.40727E+11,140000
10745,广西壮族自治区,南宁市,4.501E+11,江南区,4.50105E+11,苏圩镇,4.50105E+11,450000
10746,广东省,河源市,4.416E+11,东源县,4.41625E+11,双江镇,4.41625E+11,440000
10747,新疆维吾尔自治区,喀什地区,6.531E+11,岳普湖县,6.53128E+11,艾西曼镇,6.53128E+11,650000
10748,山东省,临沂市,3.713E+11,沂南县,3.71321E+11,张庄镇,3.71321E+11,370000
10749,四川省,阿坝藏族羌族自治州,5.132E+11,金川县,5.13226E+11,观音桥镇,5.13226E+11,510000
10750,安徽省,淮南市,3.404E+11,寿县,3.40422E+11,涧沟镇,3.40422E+11,340000
10751,新疆维吾尔自治区,喀什地区,6.531E+11,麦盖提县,6.53127E+11,麦盖提镇,6.53127E+11,650000
10752,黑龙江省,哈尔滨市,2.301E+11,巴彦县,2.30126E+11,洼兴镇,2.30126E+11,230000
10753,河南省,开封市,4.102E+11,杞县,4.10221E+11,西寨乡,4.10221E+11,410000
10754,安徽省,宣城市,3.418E+11,宣州区,3.41802E+11,黄渡乡,3.41802E+11,340000
10755,辽宁省,营口市,2.108E+11,站前区,2.10802E+11,建设街道,2.10802E+11,210000
10756,陕西省,西安市,6.101E+11,蓝田县,6.10122E+11,孟村镇,6.10122E+11,610000
